Interceptor,Manhole,Date,Time,Temp,ph,Tot.Sulfide,Dis.Sulfide,Tot.Iron,FerrousFe
Valley,florken,14-12-05,14:15,70,,3.7,3.6,,
Valley,florken,03-02-06,11:15,69,,4.8,4.3,,
Valley,florken,05-07-06,09:50,78,,5.1,4.7,,
Valley,florken,06-07-06,11:51,79,,5.5,5.4,,
Valley,florken,15-08-06,12:35,79,,1,0.1,76,
Valley,florken,22-08-06,16:20,80.5,,1.7,0.1,117.5,
Valley,florken,26-09-06,11:50,76,,0.3,0.1,90.5,
Valley,florken,18-10-06,10:10,74,,0.2,0.1,67.4,
Valley,florken,17-11-06,11:15,71,,0.4,0.1,82.5,
Valley,florken,29-11-06,08:45,69,,0.2,0.1,56.6,
Valley,florken,13-12-06,15:55,63,,1.2,0.2,3.68,
Valley,florken,13-12-06,16:05,63,,1.6,0.2,,
Valley,florken,27-12-06,15:55,63,,1.4,0.2,10.2,
Valley,florken,10-01-07,13:45,59,,1.2,0.2,,
Valley,florken,13-01-07,12:35,57,,1,0.1,9.2,
Valley,florken,07-02-07,13:45,62,,0.9,0.1,6,
Valley,florken,21-02-07,12:35,62,,1.5,1,,
Valley,florken,06-03-07,,63,,1.6,0.2,,
Valley,florken,21-03-07,13:15,65,,2,0.2,13.45,
Valley,florken,18-04-07,12:50,69,,0.8,0.1,29.7,
Valley,florken,09-05-07,08:15,66,,1.6,0.2,,
Valley,florken,23-05-07,14:15,75,,1,0.2,49,
Valley,florken,05-06-07,11:50,76,,0.7,0.1,,
Valley,florken,20-06-07,12:00,79,,2.3,0.2,47,
Valley,florken,17-07-07,12:15,84,,0.7,0.1,,
Valley,florken,07-08-07,12:30,84,,2,0.1,,
Valley,florken,15-08-07,13:55,86,,1.3,0.1,77,
Valley,florken,05-09-07,12:30,84,,2,0.2,,
Valley,florken,17-09-07,07:05,80.2,,1.4,0.1,,
Valley,florken,17-10-07,12:30,76.3,,1.2,0.1,,
Valley,florken,07-11-07,12:45,73.6,,3,1,,
Valley,florken,04-12-07,16:00,72,,2.7,1,,
Valley,florken,09-01-08,08:25,58,,0.1,0.1,,
Valley,florken,22-01-08,16:55,59,,6,4.2,,
Valley,florken,17-04-08,13:05,69,,1.4,0.1,42.5,
Valley,florken,07-05-08,14:55,70,,0.8,0.1,29.5,
Valley,florken,20-05-08,15:25,70,,0.3,0.1,15.65,
Valley,florken,04-06-08,12:15,71,,0.3,0.1,24.2,
Valley,florken,18-06-08,12:55,76,,0.3,0.2,29,
Valley,florken,09-07-08,11:30,77,,0.3,0.1,28,
Valley,florken,23-07-08,13:45,80,,0.3,0.1,25.2,
Valley,florken,06-08-08,14:50,85,,2.2,1.8,5.25,
Valley,florken,19-08-08,14:30,87,,0.4,0.2,24,
Valley,florken,02-09-08,15:12,88,,0.4,0.1,26,
Valley,florken,24-09-08,13:20,83,,0.7,0.1,90.5,
Valley,florken,22-10-08,13:10,77,,3.5,3,4.45,
Valley,florken,19-11-08,12:30,73,,1.2,1,29.9,
Valley,florken,21-01-09,14:50,65,,1.3,0.6,10.65,
Valley,florken,18-02-09,13:30,63,,1.6,1.3,10.9,
Valley,florken,04-03-09,,70,,1.2,0.4,,
Valley,florken,18-03-09, 13:15,69,,1.8,1,10.5,
Valley,florken,08-04-09,,72,,1,0.1,,
Valley,florken,22-04-09,12:25,74,,1.1,0.2,28.3,
Valley,florken,06-05-09,,76,,0.9,0.1,,
Valley,florken,20-05-09,13:45,77,,1,0.2,73.5,
Valley,florken,03-06-09,,78,,1.1,0.2,,
Valley,florken,17-06-09,13:40,80,,0.9,0.2,81,
Valley,florken,08-07-09,13:10,83,,0.7,0.1,113,
Valley,florken,11-08-09,17:31,80.3,,0.7,0.2,,
Valley,florken,26-08-09,12:25,84,,0.4,0.1,95.2,
Valley,florken,08-09-09,19:00,80,,0.5,0.1,,
Valley,florken,21-09-09,14:35,80,,0.5,0.1,,
Valley,florken,07-10-09,14:25,80,,0.6,0.4,104,
Valley,florken,04-11-09,12:50,75,,0.9,0.4,19.6,
Valley,csfour4,14-12-05,14:45,70,,4.3,3.6,,
Valley,csfour4,03-02-06,11:40,71,,4.7,2.7,,
Valley,csfour4,05-07-06,10:35,79,,5.7,4.9,,
Valley,csfour4,06-07-06,12:36,81,,5,4.4,,
Valley,csfour4,15-08-06,13:10,80,,1.2,0.8,76,
Valley,csfour4,22-08-06,16:55,81.6,,1.7,0.1,116,
Valley,csfour4,26-09-06,12:35,79,,1.3,0.1,34.2,
Valley,csfour4,18-10-06,11:35,75,,0.6,0.1,20.4,
Valley,csfour4,17-11-06,11:45,69,,0.9,0.2,19.5,
Valley,csfour4,29-11-06,09:10,68,,0.6,0.1,17.4,
Valley,csfour4,13-12-06,16:20,63,,1.3,0.4,12.6,
Valley,csfour4,13-12-06,16:30,63,,1.5,0.5,,
Valley,csfour4,27-12-06,15:25,63,,1.3,0.3,2.05,
Valley,csfour4,10-01-07,13:20,59,,0.8,0.3,2.2,
Valley,csfour4,13-01-07,12:10,62,,0.2,0.1,7.55,
Valley,csfour4,07-02-07,13:10,66,,0.2,0.1,12.2,
Valley,csfour4,21-02-07,12:05,64,,0.4,0.1,,
Valley,csfour4,06-03-07,,65,,0.5,0.1,,
Valley,csfour4,21-03-07,12:50,66,,0.4,0.1,4.85,
Valley,csfour4,18-04-07,12:25,71,,0.3,0.1,9.8,
Valley,csfour4,09-05-07,09:45,70,,1,0.2,,
Valley,csfour4,23-05-07,13:45,74,,0.4,0.1,36.2,
Valley,csfour4,05-06-07,11:10,75,,1,0.1,,
Valley,csfour4,20-06-07,11:35,81,,0.2,0.1,11.4,
Valley,csfour4,17-07-07,11:50,84,,1,0.1,,
Valley,csfour4,07-08-07,12:00,86,,1,0.1,,
Valley,csfour4,15-08-07,13:25,86,,1.1,0.2,37,
Valley,csfour4,05-09-07,12:00,84,,1,0.2,,
Valley,csfour4,17-09-07,12:00,80.1,,1.1,0.2,,
Valley,csfour4,17-10-07,12:15,77.1,,1,0.2,,
Valley,csfour4,07-11-07,12:30,74.2,,2,1,,
Valley,csfour4,04-12-07,15:45,72,,2.1,1,,
Valley,csfour4,09-01-08,08:45,63,,0.5,0.3,,
Valley,csfour4,22-01-08,16:35,62,,2.4,2,,
Valley,csfour4,17-04-08,12:35,70,,0.6,0.1,33.75,
Valley,csfour4,07-05-08,15:10,72,,0.4,0.1,16.5,
Valley,csfour4,20-05-08,14:55,75,,0.3,0.2,11.45,
Valley,csfour4,04-06-08,11:40,73,,0.3,0.1,15.1,
Valley,csfour4,18-06-08,12:25,78,,0.6,0.2,26.5,
Valley,csfour4,09-07-08,11:50,78,,0.6,0.2,26.4,
Valley,csfour4,23-07-08,13:15,80,,0.7,0.2,21.6,
Valley,csfour4,06-08-08,14:25,84,,2.8,2.3,5.8,
Valley,csfour4,19-08-08,14:55,86,,0.5,0.2,20.4,
Valley,csfour4,02-09-08,15:36,88,,0.4,0.1,24.3,
Valley,csfour4,24-09-08,12:45,81,,0.7,0.1,54.75,
Valley,csfour4,22-10-08,12:40,75,,3.3,1.8,5.6,
Valley,csfour4,19-11-08,12:00,71,,3,2,5,
Valley,csfour4,21-01-09,14:25,65,,1,0.5,7.2,
Valley,csfour4,18-02-09,13:00,64,,1.7,0.6,14.4,
Valley,csfour4,04-03-09,,67,,1.3,0.2,,
Valley,csfour4,18-03-09,11:15,68,,1.2,1,6,
Valley,csfour4,08-04-09,,70,,1.4,0.2,,
Valley,csfour4,22-04-09,12:00,72,,1.6,0.1,19.6,
Valley,csfour4,06-05-09,,75,,1.3,0.2,,
Valley,csfour4,20-05-09,13:15,77,,1,0.1,81.5,
Valley,csfour4,03-06-09,,79,,1.1,0.2,,
Valley,csfour4,17-06-09,13:15,76,,1.3,0.2,143.5,
Valley,csfour4,08-07-09,12:35,82,,1.2,0.2,47.8,
Valley,csfour4,11-08-09,16:15,80.4,,0.7,0.1,,
Valley,csfour4,26-08-09,12:00,85,,1,0.5,15.2,
Valley,csfour4,08-09-09,18:45,80,,0.7,0.1,,
Valley,csfour4,21-09-09,15:35,80,,0.8,0.1,,
Valley,csfour4,07-10-09,14:00,80,,0.8,0.1,42,
Valley,csfour4,04-11-09,12:25,74,,0.7,0.3,22,
Valley,12stove,14-12-05,15:05,70,,3.2,3,,
Valley,12stove,03-02-06,12:05,71,,3.7,3.1,,
Valley,12stove,05-07-06,11:00,79,,4,2.8,,
Valley,12stove,06-07-06,13:07,80,,4.2,4,,
Valley,12stove,15-08-06,13:35,80,,2.5,2,33.4,
Valley,12stove,22-08-06,17:30,81,,2,0.1,81.5,
Valley,12stove,26-09-06,13:05,79,,1.8,0.2,19.4,
Valley,12stove,18-10-06,12:15,77,,1.5,0.4,8.3,
Valley,12stove,17-11-06,12:05,70,,1.9,0.6,10,
Valley,12stove,29-11-06,09:45,68,,1.4,0.4,8.5,
Valley,12stove,13-12-06,16:50,63,,1.5,1.3,3.44,
Valley,12stove,13-12-06,,,,,,,
Valley,12stove,27-12-06,14:45,65,,2.7,1,0.3,
Valley,12stove,10-01-07,12:45,59,,1.4,1.2,0.95,
Valley,12stove,13-01-07,11:45,60,,0.2,0.1,4.9,
Valley,12stove,07-02-07,12:35,64,,0.6,0.2,14.8,
Valley,12stove,21-02-07,11:20,64,,2,1.8,,
Valley,12stove,06-03-07,,65,,1.4,0.6,,
Valley,12stove,21-03-07,12:10,67,,1.3,0.5,3.8,
Valley,12stove,18-04-07,11:55,70,,0.4,0.1,6.8,
Valley,12stove,09-05-07,09:10,70,,1.4,0.4,,
Valley,12stove,23-05-07,13:15,76,,1.5,0.3,11.3,
Valley,12stove,05-06-07,10:45,76,,0.9,0.2,,
Valley,12stove,20-06-07,11:10,76,,0.8,0.1,24.6,
Valley,12stove,17-07-07,11:20,84,,1,0.2,,
Valley,12stove,07-08-07,11:35,87,,1.4,0.2,,
Valley,12stove,15-08-07,13:00,86,,2,0.1,12.7,
Valley,12stove,05-09-07,11:10,85,,1.2,0.3,,
Valley,12stove,17-09-07,11:10,81.1,,1.2,0.3,,
Valley,12stove,17-10-07,11:45,78.4,,2.4,2,,
Valley,12stove,07-11-07,12:10,72.7,,2.3,2.3,,
Valley,12stove,04-12-07,15:15,71.4,,2.3,2,,
Valley,12stove,09-01-08,09:15,59,,0.4,0.2,,
Valley,12stove,22-01-08,16:10,64,,3.5,2.7,,
Valley,12stove,17-04-08,12:05,69,,0.6,0.1,21.75,
Valley,12stove,07-05-08,15:45,70,,0.5,0.1,9.5,
Valley,12stove,20-05-08,14:25,72,,1.8,1.2,3.8,
Valley,12stove,04-06-08,11:10,75,,1.2,0.7,4.9,
Valley,12stove,18-06-08,11:50,78,,1.7,1,4,
Valley,12stove,09-07-08,12:15,79,,1.2,0.1,5.6,
Valley,12stove,23-07-08,12:35,80,,1.7,1.1,6.35,
Valley,12stove,06-08-08,13:50,83,,4,3.5,1.4,
Valley,12stove,19-08-08,15:15,85,,1.9,0.4,3.5,
Valley,12stove,02-09-08,15:55,88,,1.5,0.3,4.9,
Valley,12stove,24-09-08,12:15,79,,1.2,0.1,8.5,
Valley,12stove,22-10-08,11:50,73,,4.4,3,5.3,
Valley,12stove,19-11-08,11:30,70,,1.9,1.4,4.5,
Valley,12stove,21-01-09,13:55,65,,1.5,1.2,4.65,
Valley,12stove,18-02-09,12:25,60,,2.7,2,7.7,
Valley,12stove,04-03-09,,66,,1.5,0.5,,
Valley,12stove,18-03-09,10:40,66,,2.6,1.9,3.75,
Valley,12stove,08-04-09,,70,,1.5,0.2,,
Valley,12stove,22-04-09,11:25,73,,2.8,1.7,,
Valley,12stove,06-05-09,,75,,1.1,0.1,,
Valley,12stove,20-05-09,12:50,76,,0.7,0.1,28.8,
Valley,12stove,03-06-09,,78,,1,0.1,,
Valley,12stove,17-06-09,12:35,77,,0.9,0.1,33.8,
Valley,12stove,08-07-09,12:10,83,,0.8,0.1,29.2,
Valley,12stove,11-08-09,15:45,80.4,,2,0,,
Valley,12stove,26-08-09,11:25,82,,1,0.6,9.4,
Valley,12stove,08-09-09,17:45,81,,1.2,0.1,,
Valley,12stove,21-09-09,16:15,78,,0.6,0.1,,
Valley,12stove,07-10-09,13:35,79,,2.4,0.7,16.5,
Valley,12stove,04-11-09,12:00,73,,1.6,0.6,5.65,
Valley,seconds,14-12-05,15:30,70,,4.6,4,,
Valley,seconds,03-02-06,12:30,71,,4.2,3.7,,
Valley,seconds,05-07-06,11:20,80,,5.6,5.6,,
Valley,seconds,06-07-06,13:35,81,,5,3.4,,
Valley,seconds,15-08-06,14:05,82,,3.2,2.7,15.3,
Valley,seconds,22-08-06,18:20,80.5,,1.7,0.4,58,
Valley,seconds,26-09-06,13:35,78,,1.3,0.5,13.3,
Valley,seconds,18-10-06,12:40,79,,1.6,1,6.5,
Valley,seconds,17-11-06,12:20,69,,2,1,9,
Valley,seconds,29-11-06,10:15,68,,1.5,0.6,8.2,
Valley,seconds,13-12-06,17:10,63,,1.7,1.4,2.44,
Valley,seconds,13-12-06,,,,,,,
Valley,seconds,27-12-06,14:20,65,,0.5,0.2,0.9,
Valley,seconds,10-01-07,12:15,62,,0.2,0.1,2.3,
Valley,seconds,13-01-07,11:20,62,,0.3,0.2,5.2,
Valley,seconds,07-02-07,12:10,65,,0.3,0.1,5.1,
Valley,seconds,21-02-07,10:50,63,,0.3,0.1,,
Valley,seconds,06-03-07,,65,,0.1,0.1,,
Valley,seconds,21-03-07,11:45,68,,0.2,0.1,5.1,
Valley,seconds,18-04-07,11:25,70,,0.3,0.1,12.8,
Valley,seconds,09-05-07,08:35,70,,0.2,0.1,,
Valley,seconds,23-05-07,11:15,75,,0.3,0.1,12.5,
Valley,seconds,05-06-07,10:20,75,,0.3,0.1,,
Valley,seconds,20-06-07,10:40,80,,0.8,0.1,16.4,
Valley,seconds,17-07-07,10:45,84,,0.2,0.1,,
Valley,seconds,07-08-07,01:00,87,,0.2,0.1,,
Valley,seconds,15-08-07,12:35,86,,1,0.1,13.8,
Valley,seconds,05-09-07,10:40,85,,0.5,0.1,,
Valley,seconds,17-09-07,10:40,82.2,,0.2,0.1,,
Valley,seconds,17-10-07,11:00,76.3,,0.2,0.1,,
Valley,seconds,07-11-07,11:40,71.3,,0.1,0.1,,
Valley,seconds,04-12-07,15:00,71,,0.1,0.1,,
Valley,seconds,09-01-08,10:10,64,,0.6,0.2,,
Valley,seconds,22-01-08,15:40,63,,3,2.4,,
Valley,seconds,17-04-08,11:25,72,,0.7,0.3,13.9,
Valley,seconds,07-05-08,15:55,70,,0.8,0.1,9.4,
Valley,seconds,20-05-08,13:55,73,,0.2,0.1,4.05,
Valley,seconds,04-06-08,10:20,74,,0.7,0.3,11.3,
Valley,seconds,18-06-08,11:10,79,,1.2,0.1,10.6,
Valley,seconds,09-07-08,12:55,80,,0.9,0.1,11.6,
Valley,seconds,23-07-08,11:45,81,,0.6,0.1,6.85,
Valley,seconds,06-08-08,13:15,84,,2,1.6,1.2,
Valley,seconds,19-08-08,15:55,86,,0.3,0.1,9.5,
Valley,seconds,02-09-08,16:05,88,,0.5,0.1,6.9,
Valley,seconds,24-09-08,11:30,80,,0.9,0.1,13.2,
Valley,seconds,22-10-08,11:20,74,,1.7,1.7,4.5,
Valley,seconds,19-11-08,11:00,71,,0.7,0.2,6.9,
Valley,seconds,21-01-09,13:30,66,,0.3,0.2,4.9,
Valley,seconds,18-02-09,11:30,63,,1.6,1.3,5.8,
Valley,seconds,04-03-09,,67,,0.8,0.1,,
Valley,seconds,18-03-09,10:15,67,,1.2,0.1,4,
Valley,seconds,08-04-09,,73,,0.6,0.1,,
Valley,seconds,22-04-09,11:00,74,,0.7,0.1,12.35,
Valley,seconds,06-05-09,,75,,0.4,0.1,,
Valley,seconds,20-05-09,12:15,77,,0.7,0.1,24.2,
Valley,seconds,03-06-09,,76,,0.5,0.1,,
Valley,seconds,17-06-09,12:00,78,,0.3,0.1,26.8,
Valley,seconds,08-07-09,11:35,85,,0.5,0.2,30.4,
Valley,seconds,11-08-09,15:30,80,,1.7,0.5,,
Valley,seconds,26-08-09,10:50,82,,0.9,0.2,21.2,
Valley,seconds,08-09-09,16:00,81,,1.3,0.2,,
Valley,seconds,21-09-09,16:55,78,,0.8,0.1,,
Valley,seconds,07-10-09,12:45,79,,1.1,0.4,12,
Valley,seconds,04-11-09,11:30,75,,1.8,1.4,5.05,
Westside,yuccesp,27-12-06,11:15,67,,3.8,0.3,32,
Westside,yuccesp,27-12-06,11:25,67,,3.9,0.3,,
Westside,yuccesp,10-01-07,08:30,65,,0.1,0.1,15.1,
Westside,yuccesp,23-01-07,09:20,67,,0.1,0.1,0.45,
Westside,yuccesp,7-02-07,10:10,69,,0.1,0.1,2.35,
Westside,yuccesp,21-02-07,08:10,65,,0.4,0.2,,
Westside,yuccesp,6-03-07,,68,,0.3,0.1,,
Westside,yuccesp,21-03-07,09:45,71,,0.2,0.1,19.3,
Westside,yuccesp,18-04-07,09:15,72,,0.3,0.1,21.4,
Westside,yuccesp,9-05-07,07:00,71,,0.2,0.1,,
Westside,yuccesp,23-05-07,08:50,76,,0.4,0.2,21.5,
Westside,yuccesp,5-06-07,,,,,,,
Westside,yuccesp,20-06-07,08:40,80,,0.7,0.2,9.3,
Westside,yuccesp,17-07-07,,,,,,,
Westside,yuccesp,7-08-07,,,,,,,
Westside,yuccesp,15-08-07,,,,,,,
Westside,yuccesp,5-09-07,,,,,,,
Westside,oldcoor,28-09-05,16:15,,,0.8,0.1,,
Westside,oldcoor,28-09-05,16:20,,,1,0.1,,
Westside,oldcoor,28-09-05,16:30,,,0.4,0.1,,
Westside,oldcoor,28-09-05,16:38,,,0.6,0.1,,
Westside,oldcoor,29-09-05,12:00,,,0.7,0.1,,
Westside,oldcoor,29-09-05,12:15,,,0.3,0.1,,
Westside,oldcoor,29-09-05,12:30,,,0.5,0.1,,
Westside,oldcoor,4-10-05,12:50,80.1,,0.3,0,,
Westside,oldcoor,5-10-05,9:35,74.3,,0.3,0,32.2,
Westside,oldcoor,5-10-05,14:40,78.1,,0.6,0.2,28,
Westside,oldcoor,6-10-05,11:05,75.9,,0.4,0,34.5,
Westside,oldcoor,4-11-05,11:10,74,,0.1,0.1,,
Westside,oldcoor,,,,,,,,
Westside,oldcoor,17-11-05,10:50,73,,0.1,0.1,,
Westside,oldcoor,,11:05,73,,0.1,0.1,,
Westside,oldcoor,,,,,,,,
Westside,oldcoor,11-12-05,13:05,61,,0.1,0.1,,
Westside,oldcoor,,13:35,61,,0.1,0.1,,
Westside,oldcoor,12-01-06,9:15,64,,0.1,0.1,,
Westside,oldcoor,12-01-06,9:30,65,,0.1,0.1,,
Westside,oldcoor,3-02-06,14:00,65,,0.1,0.1,,
Westside,oldcoor,3-02-06,14:15,66,,0.1,0.1,,
Westside,oldcoor,26-03-06,11:05,70,,0.1,0.1,,
Westside,oldcoor,26-03-06,11:15,70,,0.1,0.1,,
Westside,oldcoor,23-04-06,10:12,74,,0.1,0.1,,
Westside,oldcoor,23-04-06,10:25,75,,0.1,0.1,,
Westside,oldcoor,1-06-06,6:15,78,,0.2,0.1,15.7,
Westside,oldcoor,1-06-06,6:20,78,,0.2,0.1,12.4,
Westside,oldcoor,6-07-06,7:24,82,,0.3,0.1,12.7,
Westside,oldcoor,6-07-06,7:45,82,,0.1,0.1,18.1,
Westside,oldcoor,6-07-06,7:55,82,,0.1,0.1,19,
Westside,oldcoor,2-08-06,9:15,81,,0.1,0.1,14.6,
Westside,oldcoor,2-08-06,9:21,81,,0.1,0.1,16.2,
Westside,oldcoor,2-08-06,9:32,81,,0.1,0.1,13.6,
Westside,oldcoor,24-08-06,13:50,82,,0.7,0.1,19.1,
Westside,oldcoor,24-08-06,14:00,80,,0.8,0.1,13.78,
Westside,oldcoor,7-09-06,9:00,80,,0.5,0.1,17.3,
Westside,oldcoor,7-09-06,9:15,81,,0.6,0.1,15.5,
Westside,oldcoor,25-09-06,11:25,79,,0.5,0.1,13.7,
Westside,oldcoor,25-09-06,11:39,79,,0.6,0.1,15.4,
Westside,oldcoor,19-10-06,8:15,73,,0.3,0.1,14.3,
Westside,oldcoor,16-11-06,14:25,75,,0.4,0.1,7.4,
Westside,oldcoor,16-11-06,14:35,75,,0.4,0.1,8.2,
Westside,oldcoor,28-11-06,13:10,73,,0.3,0.1,7.4,
Westside,oldcoor,13-12-06,13:10,67,,0.1,0.1,8.79,
Westside,oldcoor,13-12-06,13:20,67,,0.1,0.1,,
Westside,oldcoor,27-12-06,11:40,67,,0.2,0.1,31,
Westside,oldcoor,27-12-06,11:50,,,0.1,0.1,,
Westside,oldcoor,10-01-07,08:50,65,,0.1,0.1,9.78,
Westside,oldcoor,23-01-07,09:35,65,,0.1,0.1,8.6,
Westside,oldcoor,7-02-07,10:30,68,,0.1,0.1,0.95,
Westside,oldcoor,21-02-07,08:40,66,,0.1,0.1,,
Westside,oldcoor,6-03-07,,68,,0.1,0.1,,
Westside,oldcoor,21-03-07,10:05,70,,0.1,0.1,23.6,
Westside,oldcoor,18-04-07,09:35,73,,0.2,0.1,24.2,
Westside,oldcoor,9-05-07,07:15,72,,0.1,0.1,,
Westside,oldcoor,23-05-07,09:10,75,,0.1,0.1,20.3,
Westside,oldcoor,5-06-07,07:15,78,,0.1,0.1,,
Westside,oldcoor,20-06-07,09:00,80,,0.2,0.1,9,
Westside,oldcoor,17-07-07,13:15,81,,0.3,0.1,,
Westside,oldcoor,7-08-07,11:25,84,,0.2,0.1,,
Westside,oldcoor,15-08-07,10:05,86,,0.2,0.1,24.2,
Westside,oldcoor,5-09-07,07:05,84,,0.4,0.1,,
Westside,oldcoor,19-09-07,07:05,80.3,,0.4,0.2,,
Westside,oldcoor,17-10-07,07:30,76.4,,0.1,0.1,,
Westside,oldcoor,7-11-07,07:15,72.1,,0.1,0.1,,
Westside,oldcoor,05-12-07,07:15,71,,0.1,0.1,,
Westside,oldcoor,08-01-08,15:05,69,,0.4,0.3,,
Westside,oldcoor,16-04-08,09:20,74,,0.4,0.1,6.1,
Westside,oldcoor,07-05-08,,78,,0.2,0.1,5.6,
Westside,oldcoor,20-05-08,,79,,0.2,0.1,4.4,
Westside,oldcoor,04-06-08,,78,,0.6,0.1,16.5,
Westside,oldcoor,18-06-08,,82,,0.3,0.1,12.8,
Westside,oldcoor,09-07-08,,82,,0.2,0.1,15.4,
Westside,oldcoor,23-07-08,,82,,0.1,0.1,4.6,
Westside,oldcoor,06-08-08,,82,,0.1,0.1,13.4,
Westside,oldcoor,19-08-08,,83,,0.1,0.1,14.6,
Westside,oldcoor,2-09-08,,83,,0.2,0.1,10.6,
Westside,oldcoor,24-09-08,09:15,79,,0.2,0.2,3,
Westside,oldcoor,22-10-08,09:15,74,,0.1,0.1,9.1,
Westside,oldcoor,19-11-08,09:05,73,,0.1,0.1,10.7,
Westside,oldcoor,21-01-09,09:40,66,,0.4,0.2,0.95,
Westside,oldcoor,18-02-09,09:10,65,,0.5,0.3,1.9,
Westside,oldcoor,04-03-09,,65,,0.8,0.3,,
Westside,oldcoor,18-03-09,08:35,65,,0.4,0.2,4.3,
Westside,oldcoor,08-04-09,,67,,0.6,0.2,,
Westside,oldcoor,22-04-09,09:00,69,,0.8,0.6,3.1,
Westside,oldcoor,06-05-09,,70,,0.7,0.2,,
Westside,oldcoor,20-05-09,10:10,72,,0.3,0.1,20.4,
Westside,oldcoor,03-06-09,,73,,0.4,0.1,,
Westside,oldcoor,17-06-09,09:55,80.4,,0.5,0.3,4.4,
Westside,oldcoor,08-07-09,09:35,83,,0.4,0.1,46.2,
Westside,oldcoor,11-08-09,13:10,81.3,,0.4,0.1,,
Westside,oldcoor,26-08-09,09:00,82,,0.5,0.1,18.1,
Westside,oldcoor,08-09-09,13:20,81,,0.8,0.1,,
Westside,oldcoor,21-09-09,19:00,77,,0.5,0.1,,
Westside,oldcoor,07-10-09,10:00,76,,0.2,0.1,32.8,
Westside,oldcoor,21-10-09,15:20,77,,2.8,0.2,,
Westside,oldcoor,04-11-09,08:25,71,,0.2,0.1,13.8,
Westside,blakeco,28-09-05,15:41,,,0.5,0.1,,
Westside,blakeco,28-09-05,15:45,,,1,0.1,,
Westside,blakeco,28-09-05,15:50,,,0.7,0.1,,
Westside,blakeco,28-09-05,16:00,,,0.5,0.1,,
Westside,blakeco,29-09-05,13:10,,,0.6,0.1,,
Westside,blakeco,29-09-05,13:15,,,0.4,0.1,,
Westside,blakeco,29-09-05,13;25,,,0.7,0.1,,
Westside,blakeco,4-10-05,12:30,77.7,,0.3,0.1,,
Westside,blakeco,5-10-05,9:50,79.1,,0.5,0.2,19.1,
Westside,blakeco,5-10-05,15:01,80.1,,0.9,0.2,20.3,
Westside,blakeco,6-10-05,11:25,75.3,,0.4,0.2,22.2,
Westside,blakeco,6-10-05,14:35,77.2,,0.8,0.1,20.8,
Westside,blakeco,25-10-05,16:15,73.9,,1.2,0.4,17.7,
Westside,blakeco,26-10-05,7:15,72.9,,1,0.4,16.9,
Westside,blakeco,26-10-05,8:25,75.9,,0.8,0.3,12.3,
Westside,blakeco,27-10-05,12:50,74.4,,0.5,0.2,25.2,
Westside,blakeco,,,76.3,,0.7,0.2,19.3,
Westside,blakeco,31-10-05,14:55,74,,1.2,0.3,13.8,
Westside,blakeco,1-11-05,13:45,,,0.3,0.1,,
Westside,blakeco,4-11-05,10:30,74,,0.5,0.1,,
Westside,blakeco,8-11-05,9:05,73.3,,0.6,0.3,12.5,
Westside,blakeco,,,,,,,,
Westside,blakeco,,,,,,,,
Westside,blakeco,9-11-05,9:00,73.8,,0.8,0.5,8.2,
Westside,blakeco,9-11-05,13:25,76.1,,0.6,0.2,15.4,
Westside,blakeco,9-11-05,15:40,74.4,,1.2,0.7,9.9,
Westside,blakeco,9-11-05,17:00,73,,0.9,0.5,9.8,
Westside,blakeco,10-11-05,12:50,73.4,,0.7,0.3,10.2,
Westside,blakeco,10-11-05,14:45,74.9,,0.4,0.2,,
Westside,blakeco,,,,,,,,
Westside,blakeco,14-11-05,15:20,74.1,,0.4,0.1,7.8,
Westside,blakeco,14-11-05,15:30,73.9,,0.6,0.1,8.2,
Westside,blakeco,,,,,,,,
Westside,blakeco,17-11-05,11:45,73,,0.3,0.1,9.5,
Westside,blakeco,,12:05,73,,0.4,0.1,10.1,
Westside,blakeco,,,,,,,,
Westside,blakeco,11-12-05,14:15,63,,0.5,0.1,11.7,
Westside,blakeco,,14:30,62,,0.5,0.1,9.4,
Westside,blakeco,,,,,,,,
Westside,blakeco,12-01-06,10:15,65,,0.4,0.1,10.4,
Westside,blakeco,,10:30,66,,0.6,0.1,7.7,
Westside,blakeco,,,,,,,,
Westside,blakeco,6-02-06,15:30,68,,0.3,0.1,,
Westside,blakeco,,15:45,68,,0.4,0.1,,
Westside,blakeco,26-03-06,11:45,70,,0.5,0.1,,
Westside,blakeco,26-03-06,11:58,70,,0.4,0.1,,
Westside,blakeco,23-04-06,10:38,74,,0.6,0.1,,
Westside,blakeco,23-04-06,10:47,74,,0.5,0.2,,
Westside,blakeco,1-06-06,8:20,80,,1.9,0.4,7.1,
Westside,blakeco,1-06-06,8:29,80,,1.6,0.5,6.1,
Westside,blakeco,6-07-06,6:59,81,,0.5,0.1,15.9,
Westside,blakeco,6-07-06,7:17,81,,0.8,0.1,13.2,
Westside,blakeco,2-08-06,13:28,81,,0.5,0.1,12.5,
Westside,blakeco,2-08-06,13:40,81,,0.5,0.1,11.2,
Westside,blakeco,24-08-06,14:15,80,,0.7,0.3,14.5,
Westside,blakeco,7-09-06,10:10,80,,0.6,0.2,16.4,
Westside,blakeco,7-09-06,10:25,80,,0.5,0.2,13.9,
Westside,blakeco,25-09-06,12:15,79,,0.6,0.3,10.4,
Westside,blakeco,25-09-06,12:30,79,,0.4,0.1,12.6,
